thesis,subject
"

Isoperimetric Numbers, Isoperimetric Sets and Load Balancing",Mathematics Subject Classification: 05—Combinatorics
"

Komplexität orientierte linearer Fouriertransformationsalgorithmen mit disjunkten Variablen",Mathematics Subject Classification: 39—Finite differences and functional equations
"

Neue statistische Inferenzverfahren in der Formenanalyse",Mathematics Subject Classification: 62—Statistics
"

Financial modeling with Volterra Lévy processes and application to option
pricing, interest rates and credit risk modeling",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Approximation empirischer Verteilungen unter Einsatz elektronischer Rechengeräte",Mathematics Subject Classification: 41—Approximations and expansions
"

Some Studies on the Strict Stationarity and Change Point Problems",Mathematics Subject Classification: 62—Statistics
"

Studies on High Dimensional Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Statistical Inference with Missing Data: A Case Study on Staging System of Esophageal Squamous Cell Carcinoma",Mathematics Subject Classification: 62—Statistics
"

Studies on Nonparametric methods of Divergence, dependence and Conditional Independence between Multivariate Random Variables",Mathematics Subject Classification: 62—Statistics
"

Ocular Surface Microbiome：Statistical Methods, Computation, and Applications",Mathematics Subject Classification: 62—Statistics
"

A Naive Adaptive Approach to Robust Procedures",Mathematics Subject Classification: 62—Statistics
"

Statistical Modeling in Genetics",Mathematics Subject Classification: 62—Statistics
"

Statistical Inference in Finite Semiparametric Mixture Models",Mathematics Subject Classification: 62—Statistics
"

Studies of Ensemble Methods Based on Classification and Regression Tree",Mathematics Subject Classification: 62—Statistics
"

Der zweiwertige Logikkalkül der Quantenphysik",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Equilibria and interactions between players in non-cooperative games","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Non-trivial Bounded Harmonic Functions on Cartan-Hadamard Manifolds of Unbounded Curvature",Mathematics Subject Classification: 53—Differential geometry
"

Geometry and Stochastic Calculus on Wasserstein spaces",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Betting Systems in Favorable Games",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Asymptotic Properties of Buckley-James Estimator",Mathematics Subject Classification: 62—Statistics
"

Marginal Distribution Model Checking Method for Regression",Mathematics Subject Classification: 62—Statistics
"

Asymptotic properties of the Buckley -James estimator for a bivariate interval censorship regression model",Mathematics Subject Classification: 62—Statistics
"

The Properties of the Theil-Sen Estimator",Mathematics Subject Classification: 62—Statistics
"

The G-Look-Ahead Rule and it's Application to Foraging Theory",Mathematics Subject Classification: 62—Statistics
"

Optimal multi-stage designs and an efficient permutation test algorithm for
genome-wide association studies",Mathematics Subject Classification: 62—Statistics
"

Applications of the Two Parameter Poisson-Dirchlet Distribution",Mathematics Subject Classification: 62—Statistics
"

Time Averages of Diffusion Processes and Applications to Two-Timescale Problems",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Kusuoka-Stroock type bounds for densities related to low-dimensional projections of solutions to high-dimensional SDE",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stochastic Representation of the Gradient and Hessian of Diffusion Semigroups on Riemannian Manifolds",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Contributions to the Statistics of random processes using Malliavin Calculus",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Étude d’équations d’évolution en géométrie globale avec des méthodes probabilistes","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Hecke Operators for Algebraic Modular Forms",Mathematics Subject Classification: 11—Number theory
"

Continuity of Some Gaussian Processes Parametrized by the Compact Convex Sets in $R^{s}$",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Reliability Analysis of Phased Missions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Comportements de martingales et de semi-martingales dans des variétés.",Mathematics Subject Classification: 00—General
"

Contributions à le théorie des jeux d'évolution et de congestion","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Equilibres corrélés, jeux d'évolution et dynamique de populations","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Propriétés asymptotiques des jeux répétés à somme nulle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Heuristiques pour la planification de réseaux de distribution d'énergie électrique","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Affectation des locomotives aux trains","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Approchabilité, Calibration et Regret dans les Jeux à Observations
Partielles","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Winter road maintenance problem using machine learning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Jeux dynamiques à information incomplète en temps discret et continu","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Optimization in Hilbert spaces: Asymmetric splitting methods in convex programming and one-shot algorithms for optimal control of PDEs",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Descent dynamical systems and algorithms for tame optimization and multi-objective problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Mathematical Models for the Optimal Management of Renewable Natural Resources","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Méthodes numériques pour la résolution des problèmes d'optimisation avec contraintes","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Méthodes Entropiques Proximales pour la Résolution des Problèmes d'Optimisation et d'Inégalités Variationnelles","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modèle de Distribution d'Énergie Électrique avec Structure de Réseaux","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Planification de la distribution de l'énergie électrique avec demande incertaine","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Simulation and Numerical Procedures for Option Pricing","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Contribution à l’optimisation, en temps réel et à court terme, des ressources hydroélectriques d’une rivière","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Nouvelles méthodes pour la résolution des problèmes multiobjectifs et applications en Logistique","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Processus de décision markoviens","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Jeux coopératifs : Commande optimale sur un horizon infini","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Nouvelles régularisations pour l'optimisation avec contraintes de complémentarité","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Nouvelles méthodes d'aide à la décision pour l'optimisation multiobjectif et la planification de la distribution de l'énergie électrique","Mathematics Subject Classification: 90—Operations research, mathematical programming"
